Date (America/Los_Angeles),Author,Comment
"2013-04-23 16:52:41","cwspence12",""
"2013-04-22 10:49:33","clawrence1016",""
"2013-03-11 16:35:23","clawrence1016",""
"2013-03-11 16:32:49","clawrence1016",""
"2013-03-07 09:57:06","clawrence1016",""
"2013-03-07 09:54:58","clawrence1016",""
"2013-03-06 18:31:36","clawrence1016",""
"2013-03-06 18:31:35","clawrence1016",""
"2012-11-05 17:34:31","clawrence1016",""
"2012-10-27 16:40:48","clawrence1016",""
"2012-10-26 19:10:02","clawrence1016",""
"2012-10-07 13:14:33","clawrence1016",""
"2012-10-05 17:27:03","clawrence1016",""
"2012-10-05 10:52:02","clawrence1016",""
"2012-09-26 14:55:45","clawrence1016",""
"2012-09-22 11:07:29","clawrence1016",""
"2012-09-22 10:47:27","dfreed0123",""
"2012-09-22 09:49:24","kuangrf",""
