Date (America/Los_Angeles),Author,Comment
"2013-07-06 13:36:03","sawyer.nathaniel",""
"2013-06-22 08:05:19","sawyer.nathaniel",""
"2013-06-20 05:40:51","natalieknez",""
"2013-06-18 20:13:38","natalieknez",""
"2013-06-18 18:50:20","natalieknez",""
"2013-03-17 12:00:12","sawyer.nathaniel",""
"2013-03-15 20:08:46","sawyer.nathaniel",""
"2013-03-11 20:52:39","sawyer.nathaniel",""
"2013-03-11 19:01:42","sawyer.nathaniel",""
"2013-03-11 18:50:54","sawyer.nathaniel",""
"2013-02-20 18:26:49","sawyer.nathaniel",""
"2013-02-20 09:15:05","sawyer.nathaniel",""
"2013-02-19 18:30:17","sawyer.nathaniel",""
"2013-02-19 18:28:19","sawyer.nathaniel",""
"2013-02-19 18:25:32","sawyer.nathaniel",""
"2013-02-19 18:22:58","sawyer.nathaniel",""
"2013-02-19 18:02:35","sawyer.nathaniel",""
"2013-02-19 17:38:49","sawyer.nathaniel",""
"2013-02-19 17:32:40","sawyer.nathaniel",""
"2013-02-17 11:20:12","sawyer.nathaniel",""
"2013-02-17 11:19:50","sawyer.nathaniel",""
"2013-02-16 16:31:42","sawyer.nathaniel",""
"2013-02-16 16:29:34","sawyer.nathaniel",""
"2013-02-16 16:29:21","sawyer.nathaniel",""
"2013-02-12 10:16:57","sawyer.nathaniel",""
"2013-02-04 09:15:00","sawyer.nathaniel",""
"2013-01-29 14:57:32","sawyer.nathaniel",""
"2013-01-27 19:29:51","sawyer.nathaniel",""
"2013-01-27 19:09:57","sawyer.nathaniel",""
"2013-01-27 19:03:50","sawyer.nathaniel",""
"2013-01-27 18:53:40","sawyer.nathaniel",""
"2013-01-27 18:43:10","sawyer.nathaniel",""
"2013-01-27 18:16:56","sawyer.nathaniel",""
"2013-01-08 10:21:56","sawyer.nathaniel",""
"2013-01-02 21:35:03","natalieknez",""
"2013-01-01 19:16:00","sawyer.nathaniel",""
"2012-12-20 17:15:19","natalieknez",""
"2012-12-19 13:59:10","sawyer.nathaniel",""
"2012-12-17 10:16:17","sawyer.nathaniel",""
"2012-12-17 09:31:34","sawyer.nathaniel",""
"2012-12-16 18:19:00","emmccarty",""
"2012-12-16 08:14:56","natalieknez",""
"2012-12-15 20:44:09","emmccarty",""
"2012-12-09 12:27:15","sawyer.nathaniel",""
"2012-12-09 12:21:21","sawyer.nathaniel",""
"2012-12-09 12:19:39","sawyer.nathaniel",""
"2012-12-02 16:47:36","sawyer.nathaniel",""
"2012-12-02 16:46:18","sawyer.nathaniel",""
"2012-12-02 16:39:10","sawyer.nathaniel",""
"2012-11-26 16:56:21","natalieknez",""
"2012-11-24 09:29:52","sawyer.nathaniel",""
"2012-11-21 22:36:45","sawyer.nathaniel",""
"2012-11-21 22:21:25","sawyer.nathaniel",""
"2012-11-11 20:40:51","sawyer.nathaniel",""
"2012-11-11 12:48:24","sawyer.nathaniel",""
"2012-11-11 12:44:15","sawyer.nathaniel",""
"2012-11-07 13:30:28","sawyer.nathaniel",""
"2012-11-07 10:40:46","sawyer.nathaniel",""
"2012-11-07 10:21:33","natalieknez",""
"2012-11-07 10:20:29","natalieknez",""
"2012-11-06 15:01:19","sawyer.nathaniel",""
"2012-11-05 07:36:27","sawyer.nathaniel",""
"2012-11-05 07:24:34","sawyer.nathaniel",""
"2012-11-04 17:28:37","sawyer.nathaniel",""
"2012-11-04 17:19:51","sawyer.nathaniel",""
"2012-11-03 12:29:20","sawyer.nathaniel",""
"2012-10-27 12:42:53","sawyer.nathaniel",""
"2012-10-23 06:29:54","natalieknez",""
"2012-10-23 06:29:48","natalieknez",""
"2012-10-23 06:27:23","natalieknez",""
"2012-10-22 07:41:56","sawyer.nathaniel",""
"2012-10-21 19:28:34","sawyer.nathaniel",""
"2012-10-21 19:18:02","sawyer.nathaniel",""
"2012-10-21 19:13:55","sawyer.nathaniel",""
"2012-10-21 19:03:53","sawyer.nathaniel",""
"2012-10-20 11:22:28","natalieknez",""
"2012-10-20 11:00:49","sawyer.nathaniel",""
"2012-10-19 08:10:29","natalieknez",""
"2012-10-19 08:09:08","natalieknez",""
"2012-10-17 21:10:30","natalieknez",""
"2012-10-11 16:09:48","sawyer.nathaniel",""
"2012-10-09 17:33:13","sawyer.nathaniel",""
"2012-10-09 17:26:02","sawyer.nathaniel",""
"2012-10-09 17:24:20","sawyer.nathaniel",""
"2012-10-08 17:47:44","sawyer.nathaniel",""
"2012-10-08 17:29:52","sawyer.nathaniel",""
"2012-10-08 16:44:09","sawyer.nathaniel",""
"2012-10-08 16:24:10","sawyer.nathaniel",""
"2012-10-08 16:23:36","sawyer.nathaniel",""
