Date (America/Los_Angeles),Author,Comment
"2011-10-23 16:01:16","greg.zoda",""
"2011-10-21 16:16:58","greg.zoda",""
"2011-10-21 13:06:57","greg.zoda",""
"2011-10-21 12:55:11","greg.zoda",""
"2011-10-20 15:35:41","greg.zoda",""
"2011-10-20 15:08:00","greg.zoda",""
"2011-10-20 12:28:56","greg.zoda",""
"2011-10-20 12:27:04","greg.zoda",""
"2011-10-16 08:23:46","greg.zoda",""
"2011-10-16 08:10:01","greg.zoda",""
"2011-10-16 07:56:48","greg.zoda",""
"2011-09-10 21:59:49","greg.zoda",""
