Date (America/Los_Angeles),Author,Comment
"2013-02-03 20:22:32","chemdebater",""
"2013-01-20 08:54:14","chemdebater",""
"2013-01-14 19:41:26","chemdebater",""
"2013-01-14 19:33:06","chemdebater",""
"2013-01-14 19:31:58","chemdebater",""
"2013-01-14 14:54:26","SpencerYeamans",""
"2013-01-14 14:52:31","SpencerYeamans",""
"2012-12-30 18:36:05","chemdebater",""
"2012-12-04 20:37:25","chemdebater",""
"2012-12-04 20:35:15","chemdebater",""
"2012-11-22 20:49:43","chemdebater",""
"2012-11-22 00:13:07","chemdebater",""
"2012-11-21 23:41:58","chemdebater",""
"2012-11-18 05:33:42","chemdebater",""
"2012-11-17 19:45:21","chemdebater",""
"2012-11-17 19:42:56","chemdebater",""
"2012-11-10 11:24:05","SpencerYeamans",""
"2012-11-10 11:18:55","SpencerYeamans",""
"2012-11-07 18:42:51","chemdebater",""
"2012-11-07 18:41:15","chemdebater",""
"2012-11-04 21:08:56","chemdebater",""
"2012-11-04 20:33:53","chemdebater",""
"2012-10-30 18:41:39","chemdebater",""
"2012-10-30 18:38:50","chemdebater",""
"2012-10-29 17:51:14","SpencerYeamans",""
"2012-10-29 11:30:59","chemdebater",""
"2012-10-15 18:01:31","chemdebater",""
"2012-10-14 20:30:03","chemdebater",""
"2012-10-14 10:43:24","SpencerYeamans",""
"2012-10-14 10:43:06","SpencerYeamans",""
"2012-10-14 10:41:57","SpencerYeamans",""
"2012-10-14 10:41:32","SpencerYeamans",""
"2012-10-14 10:40:58","SpencerYeamans",""
"2012-10-14 10:40:35","SpencerYeamans",""
"2012-10-14 10:39:43","SpencerYeamans",""
"2012-10-14 10:35:11","SpencerYeamans",""
"2012-10-14 09:52:28","chemdebater",""
"2012-10-14 09:52:23","chemdebater",""
"2012-10-14 09:37:54","chemdebater",""
"2012-10-04 19:52:07","chemdebater",""
"2012-10-01 18:57:44","SpencerYeamans",""
"2012-09-24 20:52:02","chemdebater",""
"2012-09-24 20:47:39","chemdebater",""
"2012-09-24 20:45:22","chemdebater",""
"2012-09-22 10:54:44","ctcb57",""
"2012-09-22 10:27:13","SpencerYeamans",""
"2012-09-22 10:23:57","SpencerYeamans",""
"2012-09-07 14:27:20","SpencerYeamans",""
"2012-09-07 14:27:02","SpencerYeamans",""
"2012-09-05 16:59:01","ctcb57",""
