Date (America/Los_Angeles),Author,Comment
"2013-03-16 22:31:04","DillonRHall",""
"2013-03-16 22:29:25","DillonRHall",""
"2013-03-14 08:03:01","DillonRHall",""
"2013-03-14 07:52:06","DillonRHall",""
"2013-03-14 07:50:56","DillonRHall",""
"2013-03-14 07:49:34","DillonRHall",""
"2013-03-14 07:42:20","DillonRHall",""
"2013-03-13 10:30:30","DillonRHall",""
"2013-03-13 07:12:02","DillonRHall",""
"2013-03-13 07:06:07","DillonRHall",""
"2013-02-20 10:44:50","DillonRHall",""
"2013-02-12 17:34:44","DillonRHall",""
"2013-02-02 18:48:37","DillonRHall",""
"2013-02-02 16:11:16","DillonRHall",""
"2013-02-02 15:44:18","DillonRHall",""
"2013-01-30 10:05:40","DillonRHall",""
"2013-01-26 16:30:55","DillonRHall",""
"2013-01-26 07:07:44","DillonRHall",""
"2013-01-26 06:58:49","DillonRHall",""
"2013-01-26 06:44:25","DillonRHall",""
"2013-01-25 15:25:06","DillonRHall",""
"2013-01-25 15:24:17","DillonRHall",""
"2013-01-24 08:02:32","DillonRHall",""
"2013-01-24 06:22:15","DillonRHall",""
"2013-01-22 09:44:34","DillonRHall",""
"2013-01-14 10:32:34","DillonRHall",""
"2013-01-14 08:09:09","DillonRHall",""
"2013-01-14 08:05:44","DillonRHall",""
"2013-01-14 08:00:24","DillonRHall",""
"2013-01-14 07:48:27","DillonRHall",""
"2012-11-26 10:47:42","DillonRHall",""
"2012-11-20 22:44:25","DillonRHall",""
"2012-11-19 10:38:50","DillonRHall",""
"2012-11-17 10:19:25","DillonRHall",""
"2012-11-17 10:13:00","DillonRHall",""
"2012-11-17 10:12:09","DillonRHall",""
"2012-11-05 14:37:19","DillonRHall",""
"2012-11-05 14:23:49","DillonRHall",""
"2012-11-04 10:53:12","DillonRHall",""
"2012-11-04 07:57:34","DillonRHall",""
"2012-11-03 07:33:15","DillonRHall",""
"2012-11-03 07:33:02","DillonRHall",""
"2012-11-02 20:51:00","DillonRHall",""
"2012-11-02 20:50:53","DillonRHall",""
"2012-11-02 20:35:42","DillonRHall",""
"2012-10-31 16:03:04","jjkim96",""
