Date (America/Los_Angeles),Author,Comment
"2013-01-10 21:29:16","westlake2010",""
"2012-12-01 13:38:36","westlake2010",""
"2012-09-25 18:32:12","westlake2010",""
"2012-09-22 08:01:11","westlake2010",""
"2012-09-17 19:56:55","zach.rosenthal",""
"2012-09-06 14:59:46","westlake2010",""
