Date (America/Los_Angeles),Author,Comment
"2012-03-02 11:36:05","tmcfarland818",""
"2012-02-03 05:37:11","tmcfarland818",""
"2012-02-03 05:36:46","tmcfarland818",""
"2012-02-02 15:14:04","kevinkim032",""
"2011-09-27 04:58:29","billbatterman",""
