Date (America/Los_Angeles),Author,Comment
"2012-08-30 16:52:42","simonz1",""
"2012-08-30 16:52:16","simonz1","Reverted to Jun 12, 2012 11:07 am"
"2012-06-30 08:53:07","advait.ramanan",""
"2012-06-30 08:53:06","advait.ramanan",""
"2012-06-30 08:52:10","advait.ramanan",""
"2012-06-12 08:07:13","simonz1","Reverted to Mar 5, 2012 11:41 pm"
"2012-06-05 17:32:28","apark95",""
"2012-05-13 05:50:40","advait.ramanan",""
"2012-03-05 20:41:36","simonz1",""
"2012-03-05 20:20:06","simonz1",""
"2012-03-03 14:33:43","simonz1",""
"2012-02-21 04:49:41","simonz1",""
"2012-02-21 04:49:39","simonz1",""
"2012-02-15 12:34:25","simonz1",""
"2012-02-15 12:24:27","simonz1",""
"2012-02-15 12:16:31","simonz1",""
"2012-02-09 04:54:40","simonz1",""
"2012-02-02 17:10:44","simonz1",""
"2012-02-02 17:10:15","simonz1",""
"2012-02-01 12:59:34","advait.ramanan",""
"2012-02-01 12:51:50","simonz1",""
"2012-02-01 12:48:50","simonz1","Reverted to Feb 1, 2012 3:41 pm: advait"
"2012-02-01 12:48:49","simonz1","Reverted to Feb 1, 2012 3:41 pm: advait"
"2012-02-01 12:41:17","advait.ramanan",""
"2012-02-01 12:41:01","simonz1","Reverted to Feb 1, 2012 3:38 pm: advait ramanan"
"2012-02-01 12:39:42","advait.ramanan",""
"2012-02-01 12:38:30","simonz1","Reverted to Jan 31, 2012 7:42 pm: cuz"
"2012-02-01 12:35:47","advait.ramanan",""
"2012-02-01 12:35:10","advait.ramanan",""
"2012-02-01 12:34:04","advait.ramanan",""
"2012-01-31 16:43:22","simonz1",""
"2012-01-31 16:42:46","simonz1","Reverted to Jan 11, 2012 4:07 pm: because"
"2012-01-17 16:27:09","apark95",""
"2012-01-11 13:07:44","simonz1",""
"2012-01-10 17:28:14","simonz1",""
"2012-01-10 17:20:01","simonz1",""
"2012-01-10 17:18:24","simonz1",""
"2012-01-10 17:17:20","simonz1",""
"2012-01-10 17:07:39","simonz1",""
"2012-01-06 21:42:46","simonz1",""
"2012-01-06 21:41:17","apark95",""
"2012-01-06 21:41:03","simonz1",""
"2012-01-06 21:40:29","simonz1",""
"2012-01-06 21:39:29","simonz1",""
"2012-01-06 21:38:09","apark95",""
"2012-01-06 21:35:45","simonz1",""
"2012-01-06 21:21:37","simonz1",""
"2012-01-06 21:20:26","simonz1",""
