Date (America/Los_Angeles),Author,Comment
"2012-04-28 10:00:27","",""
"2012-02-04 19:05:39","jFidlerr",""
"2012-01-15 19:36:29","jFidlerr",""
"2012-01-15 19:29:22","jFidlerr",""
"2012-01-15 19:29:05","jFidlerr",""
"2012-01-15 18:32:31","jFidlerr",""
"2012-01-15 18:27:31","jFidlerr",""
"2012-01-08 07:49:37","jFidlerr",""
"2012-01-08 06:02:10","jFidlerr",""
"2012-01-07 17:13:28","jFidlerr",""
"2012-01-07 17:13:23","jFidlerr",""
"2011-11-04 22:58:24","jFidlerr",""
"2011-11-04 11:46:44","layniestephens",""
"2011-10-15 19:55:49","jFidlerr",""
"2011-10-10 21:04:44","jFidlerr",""
"2011-10-10 21:03:33","jFidlerr",""
"2011-09-26 12:07:47","jFidlerr",""
"2011-09-26 12:06:22","jFidlerr",""
"2011-09-26 11:58:56","jFidlerr",""
"2011-09-26 11:58:12","jFidlerr",""
"2011-09-15 16:36:54","jFidlerr",""
"2011-09-13 21:05:54","layniestephens",""
"2011-09-13 12:33:03","layniestephens",""
"2011-09-13 12:32:40","layniestephens",""
"2011-09-12 11:00:52","jFidlerr",""
"2011-09-12 08:09:52","jFidlerr",""
"2011-09-12 08:09:50","jFidlerr",""
"2011-09-12 08:02:55","jFidlerr",""
"2011-09-09 21:20:38","layniestephens",""
"2011-09-09 21:06:49","davidMK",""
