Date (America/Los_Angeles),Author,Comment
"2013-03-01 21:33:52","MaxPilcher",""
"2013-01-06 15:30:37","MaxPilcher",""
"2012-12-11 04:54:42","MaxPilcher",""
"2012-12-08 08:54:00","MaxPilcher",""
"2012-11-18 15:02:39","MaxPilcher",""
"2012-10-13 09:07:28","MaxPilcher",""
"2012-10-13 08:53:29","MaxPilcher",""
"2012-09-30 12:09:21","MaxPilcher",""
"2012-09-30 12:08:51","MaxPilcher",""
"2012-09-29 13:12:19","MaxPilcher",""
"2012-09-21 13:05:46","MaxPilcher",""
"2012-09-21 13:05:01","MaxPilcher",""
"2012-09-21 13:03:32","MaxPilcher",""
"2012-09-18 13:33:09","MaxPilcher",""
"2012-09-18 13:15:40","MaxPilcher","Reverted to Sep 18, 2012 3:12 pm: Full disclosure = good"
"2012-09-18 13:15:33","penquin42",""
"2012-09-18 13:12:20","MaxPilcher",""
"2012-09-18 13:11:03","penquin42",""
"2012-09-17 22:09:34","penquin42",""
"2012-09-17 11:20:42","MaxPilcher",""
"2012-09-17 11:20:18","MaxPilcher",""
"2012-09-17 11:19:29","MaxPilcher",""
"2012-09-06 09:17:39","MaxPilcher",""
"2012-09-06 09:11:06","MaxPilcher",""
